"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
4.444601742E1,1.620715447E0,-1.261311659E0,1.201738472E0
4.445594942E1,1.493780581E0,-1.709028869E0,9.920608270E-1
4.446588142E1,1.267913604E0,-2.180898002E0,6.144955873E-1
4.447581342E1,9.923708756E-1,-2.658376370E0,9.201061606E-2
4.448574542E1,6.175289036E-1,-3.149112130E0,-3.999553978E-1
4.449567742E1,2.368689702E-1,-3.539068204E0,-9.493632889E-1
4.450560942E1,-1.407176849E-1,-3.877479903E0,-1.244204460E0
4.451554142E1,-3.277963713E-1,-4.142924198E0,-1.440283821E0
4.452547342E1,-3.952701701E-1,-4.322661175E0,-1.616213676E0
4.453540542E1,-4.397136869E-1,-4.458593736E0,-1.545776947E0
4.454533742E1,-4.294110391E-1,-4.488774140E0,-1.486917704E0
4.455526942E1,-5.915933958E-1,-4.401391010E0,-1.383701484E0
4.456520142E1,-7.537929288E-1,-4.179703769E0,-1.288815207E0
4.457513342E1,-5.589464539E-1,-3.745919305E0,-1.085130959E0
4.458506542E1,8.084678303E-2,-3.150990840E0,-5.759343696E-1
4.459499842E1,7.005573924E-1,-2.620662414E0,8.219432870E-2
4.460493042E1,1.210388697E0,-2.105944299E0,6.190809739E-1
4.461486242E1,1.608444188E0,-1.290750636E0,8.826863194E-1
4.462479442E1,1.456347291E0,-4.981032515E-1,9.991675329E-1
4.463472642E1,9.388911449E-1,2.052577347E-1,8.968295646E-1
4.464465842E1,3.627411593E-1,8.732068133E-1,3.359787090E-1
4.465459042E1,-3.217160710E-1,1.531675217E0,-3.460580298E-1
4.466452242E1,-1.240074426E0,2.056944632E0,-8.542208310E-1
4.467445442E1,-2.126024369E0,2.466534487E0,-1.276395575E0
4.468438642E1,-2.716030209E0,2.977558916E0,-1.742266781E0
4.469431842E1,-2.960835294E0,3.331773300E0,-2.046997933E0
4.470425042E1,-2.778090802E0,3.456985576E0,-1.961183027E0
4.471418242E1,-2.062747116E0,3.411321745E0,-1.698591589E0
4.472411442E1,-7.756580070E-1,3.418605037E0,-1.607743399E0
4.473404642E1,6.299488281E-1,3.465872759E0,-1.635329393E0
4.474397842E1,1.624476669E0,3.501882252E0,-1.532412550E0
4.475391042E1,2.148467736E0,3.604802603E0,-1.342251742E0
4.476384242E1,2.200555903E0,3.733235525E0,-9.165404554E-1
4.477377442E1,1.540718520E0,3.558280985E0,-2.430243158E-1
4.478370642E1,6.213920859E-1,3.219942377E0,4.795618037E-1
4.479363842E1,-1.142275322E-1,2.922202156E0,1.153551641E0
4.480357142E1,-3.497279981E-1,2.744253257E0,1.400981176E0
4.481350342E1,-5.108544939E-1,2.482321385E0,1.447729665E0
4.482343542E1,-8.066749278E-1,1.942003575E0,1.599101214E0
4.483336742E1,-8.476244409E-1,1.243040280E0,1.807142808E0
4.484329942E1,-1.708340067E-1,6.330961651E-1,1.854681695E0
4.485323142E1,7.224148692E-1,9.732105732E-2,1.748386477E0
4.486316342E1,1.549588893E0,-4.085630840E-1,1.822052039E0
4.487309542E1,2.222250681E0,-6.865256828E-1,1.879159455E0
4.488302742E1,2.622259581E0,-7.336676896E-1,1.882246785E0
4.489295942E1,2.563173759E0,-6.645132548E-1,1.807307700E0
4.490289142E1,1.879990637E0,-6.190219170E-1,1.616898969E0
4.491282342E1,7.520144981E-1,-5.912067121E-1,1.240835295E0
4.492275542E1,-4.661139021E-1,-7.471531230E-1,8.712327933E-1
4.493268742E1,-1.563892498E0,-9.603034294E-1,4.334517940E-1
4.494261942E1,-2.138487563E0,-1.193846485E0,-3.043054748E-1
4.495255142E1,-2.057188315E0,-1.459311245E0,-9.799231768E-1
4.496248342E1,-1.818714448E0,-1.873274817E0,-1.430474532E0
4.497241542E1,-1.472965225E0,-2.367430029E0,-1.571166726E0
4.498234742E1,-9.444612025E-1,-2.781083114E0,-1.296996632E0
4.499227938E1,-3.758365835E-1,-3.144403952E0,-8.945164061E-1
4.500221138E1,1.789529387E-1,-3.419770972E0,-2.867521151E-1
4.501214338E1,5.896277081E-1,-3.640357767E0,1.532367929E-1
4.502207537E1,6.194651359E-1,-3.918235581E0,1.139166248E-1
4.503200738E1,6.085882185E-1,-4.121132210E0,-1.775563678E-2
4.504194037E1,6.034497584E-1,-4.308258314E0,-1.956828825E-1
4.505187238E1,6.041347963E-1,-4.324171511E0,-2.774421601E-1
4.506180438E1,7.451155876E-1,-4.060513541E0,-5.552574821E-1
4.507173638E1,1.036501566E0,-3.746108170E0,-8.823202837E-1
4.508166838E1,1.594424611E0,-3.231204699E0,-7.500784850E-1
4.509160038E1,1.930489384E0,-2.692150472E0,-3.453564370E-1
4.510153238E1,1.729133204E0,-2.207220998E0,-7.828234043E-3
4.511146437E1,1.242402641E0,-1.680176952E0,3.743878627E-1
4.512139638E1,8.397293110E-1,-9.067242229E-1,1.684547929E-1
4.513132837E1,6.000456557E-1,-2.400954455E-1,-4.255837440E-1
4.514126038E1,5.079957536E-1,4.260597074E-1,-8.434819078E-1
4.515119237E1,5.189705754E-1,1.132606841E0,-9.627323627E-1
4.516112438E1,5.085707907E-1,1.788276767E0,-8.856391633E-1
4.517105637E1,5.829593606E-1,2.395058708E0,-7.285104454E-1
4.518098838E1,6.661420698E-1,2.930692313E0,-5.715828717E-1
4.519092037E1,6.929047758E-1,3.471721144E0,-3.967230570E-1
4.520085238E1,4.618962689E-1,3.849834852E0,-2.708968234E-1
4.521078437E1,1.898494443E-1,4.059833509E0,-3.696048403E-1
4.522071638E1,-4.359065008E-2,4.184149407E0,-8.332855332E-1
4.523064837E1,-3.986070665E-2,4.301199555E0,-1.620416654E0
4.524058038E1,1.822650026E-1,4.602535229E0,-2.320343571E0
4.525051238E1,2.287157406E-1,4.977794911E0,-2.164277877E0
4.526044438E1,1.284488926E-2,5.490985149E0,-1.436284325E0
4.527037638E1,-3.904846992E-1,6.021251594E0,-2.756634371E-1
4.528030837E1,-9.751966531E-1,6.359144645E0,1.416345320E0
4.529024038E1,-1.568116380E0,6.114672559E0,3.128431113E0
4.530017237E1,-1.848240695E0,5.005294366E0,4.745010824E0
4.531010438E1,-1.410491672E0,3.475444651E0,5.587418014E0
4.532003738E1,-4.973933264E-1,1.953717302E0,5.187678963E0
4.532996938E1,2.615082050E-1,4.069837511E-1,4.004415354E0
4.533990138E1,7.457043292E-1,-1.002802162E0,2.984938102E0
4.534983337E1,7.793904309E-1,-2.067866646E0,2.305348971E0
4.535976538E1,2.712989657E-1,-2.600339246E0,1.571778345E0
4.536969737E1,-7.323783054E-1,-2.764995670E0,8.575292587E-1
4.537962938E1,-2.032392612E0,-2.510392697E0,-1.785752086E-1
4.538956137E1,-3.580183486E0,-1.894855136E0,-1.025030937E0
4.539949338E1,-4.851919561E0,-1.133604961E0,-1.707941287E0
4.540942537E1,-5.371021918E0,-2.818118209E-1,-2.111854080E0
4.541935738E1,-4.975617993E0,3.835130274E-1,-1.877601757E0
4.542928937E1,-3.833255657E0,7.170738763E-1,-1.035676378E0
4.543922138E1,-2.287781304E0,6.706879145E-1,2.844939387E-1
4.544915337E1,-8.044214109E-1,3.225511265E-1,1.569287431E0
4.545908538E1,4.480175371E-1,-2.077995193E-1,2.243233999E0
4.546901737E1,1.293188632E0,-8.147048360E-1,2.261614137E0
4.547894938E1,1.723848052E0,-1.507274201E0,1.939100432E0
4.548888138E1,1.886384129E0,-2.160656111E0,1.565870318E0
4.549881338E1,1.867263587E0,-2.722742520E0,1.030219756E0
4.550874538E1,1.510102791E0,-3.168702056E0,4.092138791E-1
4.551867738E1,1.003122005E0,-3.481577795E0,-2.812627673E-1
4.552860938E1,4.813313174E-1,-3.657523438E0,-8.427849197E-1
4.553854137E1,-1.875892031E-1,-3.827051176E0,-9.484125316E-1
4.554847338E1,-7.980888764E-1,-3.875211183E0,-8.899930000E-1
4.555840537E1,-1.269748753E0,-4.002699196E0,-1.058991566E0
4.556833738E1,-1.579883317E0,-4.168149671E0,-1.387875227E0
4.557826937E1,-1.571312030E0,-4.367856059E0,-1.435561609E0
4.558820138E1,-1.165359801E0,-4.477017728E0,-1.220301043E0
4.559813337E1,-6.611409462E-1,-4.513983241E0,-1.076877029E0
4.560806538E1,-1.174611338E-1,-4.480581021E0,-9.641508973E-1
4.561799737E1,3.820176751E-1,-4.244224870E0,-8.194744098E-1
4.562792938E1,6.802458463E-1,-3.730610125E0,-7.393207777E-1
4.563786238E1,8.013647059E-1,-2.952473776E0,-7.192426085E-1
4.564779437E1,6.992471775E-1,-2.013457720E0,-8.471574676E-1
4.565772638E1,5.569618358E-1,-9.016055703E-1,-1.060299003E0
4.566765837E1,4.102955044E-1,1.873681784E-1,-1.040579780E0
4.567759038E1,-3.074392900E-3,9.372730011E-1,-1.084575400E0
4.568752237E1,-5.572988547E-1,1.547571457E0,-1.354809222E0
4.569745438E1,-1.324556752E0,1.995478116E0,-1.499147741E0
4.570738637E1,-2.069573448E0,2.241301494E0,-1.586312184E0
4.571731838E1,-2.372623964E0,2.469329456E0,-1.608790051E0
4.572725037E1,-2.196239927E0,2.679407635E0,-1.515439253E0
4.573718238E1,-1.910765702E0,2.577966630E0,-1.260329912E0
4.574711438E1,-1.519728916E0,2.333810878E0,-1.105546000E0
4.575704638E1,-9.512180988E-1,2.127580751E0,-1.287940464E0
4.576697838E1,-4.265556244E-1,2.186337667E0,-1.728320003E0
4.577691037E1,-5.218851931E-2,2.646573181E0,-2.403158855E0
4.578684238E1,-1.004030151E-1,3.230046365E0,-2.934143339E0
4.579677437E1,-3.998998493E-1,4.277585574E0,-2.978283970E0
4.580670638E1,-1.009474639E0,5.343369266E0,-2.074493880E0
4.581663837E1,-1.694128263E0,6.083467138E0,-2.997609457E-1
4.582657038E1,-1.820256505E0,6.417658902E0,1.219523436E0
4.583650237E1,-1.678490762E0,5.740837843E0,2.659534703E0
4.584643438E1,-7.146070091E-1,4.511420406E0,3.660008504E0
4.585636637E1,9.516277693E-1,3.391355842E0,3.196278695E0
4.586629838E1,2.375756025E0,2.243153307E0,2.447640964E0
4.587623037E1,3.032551686E0,1.100420843E0,2.036292851E0
4.588616238E1,3.187700830E0,1.724531007E-1,1.955798911E0
4.589609437E1,3.106132171E0,-4.286909544E-1,2.008066002E0
4.590602638E1,2.997188896E0,-7.985846472E-1,2.009509095E0
4.591595838E1,2.822224416E0,-9.449065411E-1,1.996518921E0
4.592589038E1,2.478234766E0,-9.391113657E-1,2.066492550E0
4.593582238E1,1.959152435E0,-7.988413399E-1,1.932987753E0
4.594575437E1,1.197473659E0,-6.350158060E-1,1.406730158E0
4.595568638E1,2.171540411E-1,-4.878185838E-1,7.362322783E-1
4.596561837E1,-7.387160294E-1,-4.175607795E-1,2.710418344E-1
4.597555038E1,-1.425722792E0,-4.464290679E-1,7.189736366E-3
4.598548237E1,-1.714272798E0,-5.247431660E-1,-1.745078488E-1
4.599541438E1,-1.634655794E0,-5.711156791E-1,-5.438939667E-1
4.600534637E1,-1.322292856E0,-7.208295429E-1,-7.439400780E-1
4.601527838E1,-8.372311612E-1,-8.545255440E-1,-5.919580793E-1
4.602521037E1,-4.610260936E-1,-1.165359435E0,-3.373328876E-1
4.603514238E1,-1.919775019E-1,-1.629703202E0,1.053294039E-1
4.604507437E1,2.931125153E-2,-2.104852624E0,3.564743328E-1
4.605500638E1,7.463857491E-2,-2.621663457E0,3.154292178E-1
4.606493837E1,9.815052141E-2,-3.104751059E0,1.073654044E-1
4.607487038E1,1.902833808E-1,-3.523902281E0,-1.530228031E-1
4.608480338E1,3.559014519E-1,-3.871193562E0,-3.390823746E-1
4.609473438E1,5.427665504E-1,-4.142241243E0,-3.908442664E-1
4.610466738E1,7.300754526E-1,-4.297808170E0,-3.616058493E-1
4.611459937E1,8.139300799E-1,-4.336741270E0,-2.835981452E-1
4.612453138E1,7.777070175E-1,-4.239103879E0,-1.465113437E-1
4.613446337E1,6.338665357E-1,-4.056800559E0,-5.941472769E-2
4.614439538E1,4.596720611E-1,-3.728903323E0,-1.173606348E-1
4.615432737E1,2.269833933E-1,-3.376018596E0,-1.643184543E-1
4.616425938E1,9.194596779E-2,-2.854471518E0,-3.048621297E-1
4.617419138E1,5.400440868E-2,-2.207972950E0,-5.909090889E-1
4.618412338E1,1.696404803E-1,-1.532761629E0,-9.642432833E-1
4.619405538E1,3.088219007E-1,-8.679028040E-1,-1.180404321E0
4.620398737E1,3.160843252E-1,-3.546739751E-1,-1.148066880E0
4.621391938E1,2.885140456E-1,5.067898750E-2,-1.168560201E0
4.622385137E1,3.110001347E-1,5.063794005E-1,-1.363701668E0
4.623378338E1,5.101876555E-1,9.763119364E-1,-1.466038467E0
4.624371537E1,7.426852655E-1,1.311061524E0,-1.527679814E0
4.625364738E1,8.281063619E-1,1.763191043E0,-1.420412643E0
4.626357937E1,7.415927864E-1,2.334414310E0,-1.369378145E0
4.627351138E1,4.411647831E-1,2.949352532E0,-1.283350400E0
4.628344337E1,1.522333010E-1,3.770420893E0,-1.390064424E0
4.629337538E1,-1.319899298E-3,4.776014516E0,-1.611981461E0
4.630330737E1,-1.647532496E-1,5.653940617E0,-1.520998785E0
4.631323938E1,-7.075964168E-1,6.431081185E0,-9.702787793E-1
4.632317137E1,-1.427607349E0,6.879832767E0,4.276057112E-1
4.633310338E1,-1.705248059E0,6.731171402E0,2.255129575E0
4.634303538E1,-1.379815571E0,5.970336964E0,3.447970923E0
4.635296738E1,-4.877430817E-1,4.692137377E0,4.125755603E0
4.636289938E1,6.657686520E-1,3.113129534E0,4.210270089E0
4.637283137E1,1.666262187E0,1.605894510E0,3.595581543E0
4.638276338E1,2.236168516E0,4.203124791E-1,2.670812813E0
4.639269537E1,2.393190376E0,-3.323189002E-1,2.105985814E0
4.640262738E1,1.772561498E0,-5.948793483E-1,1.772562375E0
4.641255937E1,2.947489865E-1,-4.976021451E-1,1.319564545E0
4.642249138E1,-1.444321177E0,-1.263466358E-2,1.141567115E0
4.643242337E1,-3.204656878E0,7.520887578E-1,1.086910851E0
4.644235538E1,-4.588118626E0,1.417556278E0,6.518312287E-1
4.645228737E1,-5.159597710E0,1.799316310E0,3.011608422E-1
4.646221938E1,-4.769996561E0,1.802097246E0,1.179523730E-1
4.647215137E1,-3.089960819E0,1.623758338E0,2.449925252E-1
4.648208338E1,-1.001993638E0,1.283136976E0,4.075439143E-1
4.649201537E1,5.069742085E-1,6.574644363E-1,7.533482480E-1
4.650194738E1,1.406203617E0,6.883342266E-3,1.272761092E0
4.651187938E1,1.984241668E0,-5.428122318E-1,1.556871454E0
4.652181138E1,2.084262823E0,-1.158710566E0,1.347792563E0
4.653174338E1,1.778395557E0,-1.857363374E0,1.019597704E0
4.654167537E1,1.352500303E0,-2.524765738E0,6.441479874E-1
4.655160738E1,9.665112720E-1,-3.149682818E0,2.513846830E-1
4.656153937E1,7.304483588E-1,-3.702332405E0,-1.624953107E-1
4.657147138E1,6.075847632E-1,-4.196769453E0,-5.021694052E-1
4.658140337E1,5.385720503E-1,-4.561976017E0,-9.894997466E-1
4.659133538E1,5.230767826E-1,-4.762146674E0,-1.350216819E0
4.660126737E1,3.833004081E-1,-4.866841071E0,-1.416120787E0
4.661119938E1,2.246179388E-1,-4.787584986E0,-1.391765964E0
4.662113137E1,8.576133125E-2,-4.595230302E0,-1.078479166E0
4.663106338E1,-1.132107197E-1,-4.362590057E0,-7.219463611E-1
4.664099537E1,-2.693735506E-1,-4.084671312E0,-5.934339166E-1
4.665092738E1,-2.954848769E-1,-3.890079483E0,-7.380074930E-1
4.666085937E1,-3.451207211E-1,-3.701261780E0,-9.629452014E-1
4.667079138E1,-3.677226947E-1,-3.443765021E0,-1.067408048E0
4.668072338E1,-4.162664983E-1,-3.039346443E0,-9.943260384E-1
4.669065538E1,-5.336167543E-1,-2.438063225E0,-8.650452697E-1
4.670058738E1,-5.496289889E-1,-1.757852535E0,-8.425907922E-1
4.671051937E1,-1.828145130E-1,-1.128102731E0,-6.855076826E-1
4.672045138E1,2.587586615E-1,-6.481012899E-1,-3.487606494E-1
4.673038337E1,6.218145472E-1,-2.155692995E-1,-1.955776691E-1
4.674031538E1,6.703775004E-1,1.738634491E-1,-4.802201271E-1
4.675024737E1,3.964725769E-1,5.404470330E-1,-1.130277311E0
4.676017938E1,-1.739597089E-1,1.098545641E0,-2.197181329E0
4.677011137E1,-1.072527870E0,1.641726247E0,-2.768741981E0
4.678004338E1,-1.920136450E0,2.184406916E0,-2.596942599E0
4.678997537E1,-2.339620379E0,2.740430932E0,-2.295146749E0
4.679990738E1,-2.331627089E0,3.313785510E0,-2.107039483E0
4.680983937E1,-2.265022917E0,3.608671120E0,-1.850986401E0
4.681977138E1,-2.083758793E0,3.707145833E0,-1.713597883E0
4.682970337E1,-1.403696915E0,3.909993930E0,-1.843882034E0
4.683963538E1,-1.287862769E-1,4.073191473E0,-1.974143965E0
4.684956738E1,8.717458134E-1,4.001252595E0,-1.976422040E0
4.685949938E1,1.407322481E0,3.931092439E0,-1.096425367E0
4.686943138E1,1.709774681E0,4.104622597E0,-2.215135789E-1
4.687936338E1,1.854499262E0,4.199416487E0,3.337380926E-1
4.688929538E1,1.818827299E0,4.136602188E0,7.191701762E-1
4.689922737E1,1.583246489E0,3.943024852E0,1.186587167E0
4.690915938E1,1.225140783E0,3.621709242E0,2.188134516E0
4.691909137E1,8.016705152E-1,2.929184901E0,3.057917200E0
4.692902338E1,7.200347601E-1,1.891514037E0,3.413219751E0
4.693895537E1,1.385539703E0,7.332010818E-1,3.480235859E0
4.694888738E1,2.599694883E0,-2.394540060E-1,3.095018953E0
4.695881937E1,3.909168888E0,-8.639886779E-1,2.525608907E0
4.696875138E1,4.859958898E0,-9.678065765E-1,2.386417108E0
4.697868337E1,4.886393867E0,-7.206482792E-1,2.333239020E0
4.698861525E1,4.130975413E0,-2.403550619E-1,2.007366675E0
4.699854725E1,2.642467558E0,2.220450908E-1,1.632873563E0
4.700847925E1,8.649603389E-1,6.938002038E-1,1.107490711E0
4.701841125E1,-1.120770469E0,9.647309411E-1,6.566247761E-1
4.702834325E1,-2.717107266E0,1.008469284E0,6.213021118E-2
4.703827525E1,-3.648606434E0,7.834122920E-1,-8.655001831E-1
4.704820725E1,-3.882086340E0,1.931107289E-1,-1.518568683E0
4.705813925E1,-3.344040466E0,-6.832711226E-1,-1.722792045E0
4.706807125E1,-2.320674669E0,-1.670896837E0,-1.622622224E0
4.707800325E1,-1.322804195E0,-2.715410696E0,-1.186129915E0
4.708793525E1,-3.277905972E-1,-3.580010408E0,-5.953401089E-1
4.709786725E1,4.683371231E-1,-4.290727776E0,9.524648348E-2
4.710779925E1,1.039077776E0,-4.793057980E0,7.422256744E-1
4.711773125E1,1.366617967E0,-5.072436774E0,1.017464640E0
4.712766325E1,1.322998761E0,-5.212520859E0,1.027781467E0
4.713759525E1,9.268009302E-1,-5.249684007E0,9.169170892E-1
4.714752725E1,6.041944744E-1,-5.115082857E0,6.149142480E-1
4.715745925E1,2.751625500E-1,-4.878727875E0,-3.007807732E-1
4.716739125E1,1.527076747E-1,-4.595696325E0,-8.025069594E-1
4.717732325E1,1.743681004E-1,-4.257553014E0,-9.542164779E-1
4.718725525E1,5.921818084E-1,-3.733426729E0,-6.640437233E-1
4.719718725E1,8.526723421E-1,-3.186420289E0,-3.275785625E-1
4.720711925E1,7.899751338E-1,-2.476751327E0,7.960165501E-2
4.721705125E1,5.481977732E-1,-1.571334541E0,2.292061758E-1
4.722698325E1,1.963799254E-1,-6.178197294E-1,1.863232809E-1
4.723691525E1,-1.189578748E-1,3.552598661E-1,7.201899488E-2
4.724684725E1,-4.059893224E-1,1.198564603E0,-8.566170931E-3
4.725677925E1,-7.344441998E-1,1.836130380E0,-3.613110582E-2
4.726671125E1,-9.823230933E-1,2.346563655E0,-2.263059568E-1
4.727664325E1,-1.108223806E0,2.726680620E0,-9.002794218E-1
4.728657525E1,-8.662973048E-1,3.000670035E0,-1.785053197E0
4.729650725E1,-4.899975122E-1,3.126170579E0,-2.401095958E0
4.730643925E1,7.959595397E-3,3.314397129E0,-2.586197755E0
4.731637125E1,4.421375039E-1,3.493821865E0,-2.385431267E0
4.732630325E1,4.180235866E-1,3.728087052E0,-2.050548363E0
4.733623525E1,2.978194325E-1,4.168381221E0,-1.806913598E0
4.734616725E1,3.438420081E-1,4.833810149E0,-1.509979123E0
4.735609925E1,1.848081760E-1,5.328847121E0,-9.606729734E-1
4.736603125E1,-2.921265834E-1,5.705470959E0,9.198843319E-2
4.737596325E1,-7.555592264E-1,5.861484613E0,1.550109733E0
4.738589525E1,-1.055742122E0,5.602697958E0,2.664137632E0
4.739582725E1,-1.033839183E0,4.901159549E0,3.672294674E0
4.740575925E1,-8.037280042E-1,3.752259441E0,4.515383649E0
4.741569125E1,-2.403475701E-1,2.478606064E0,4.318759328E0
4.742562325E1,5.294881449E-1,1.293847321E0,3.264299355E0
4.743555525E1,8.894326906E-1,1.574637634E-1,2.349682560E0
4.744548725E1,9.110165177E-1,-6.689933914E-1,1.843200248E0
4.745541925E1,4.162879502E-1,-1.092040029E0,1.457754132E0
4.746535125E1,-5.780270880E-1,-1.244331930E0,8.966705203E-1
4.747528325E1,-1.569072254E0,-1.069068657E0,4.503829551E-1
4.748521525E1,-2.328653341E0,-5.928544575E-1,1.218489575E-1
4.749514725E1,-2.784680906E0,-1.060749239E-1,-1.072040212E-1
4.750507925E1,-2.730666082E0,2.225678319E-1,-2.188016403E-1
4.751501125E1,-2.156991515E0,4.019305873E-1,-2.169925848E-1
4.752494325E1,-1.346038837E0,3.114466792E-1,-5.175260939E-2
4.753487525E1,-5.062889514E-1,-5.007730901E-2,2.994779404E-1
4.754480725E1,2.506058887E-1,-5.523285753E-1,6.704032282E-1
4.755473925E1,9.298886255E-1,-1.105444770E0,8.941913740E-1
4.756467125E1,1.511694111E0,-1.674227411E0,1.073935879E0
4.757460325E1,1.808167387E0,-2.248701146E0,9.674580824E-1
4.758453525E1,1.751963073E0,-2.680067201E0,5.759870311E-1
4.759446725E1,1.395233948E0,-3.083170740E0,2.476061575E-1
4.760439925E1,8.641928919E-1,-3.428876256E0,1.087874472E-1
4.761433125E1,4.916522012E-1,-3.717235204E0,-3.316189885E-2
4.762426325E1,4.171223114E-1,-3.948158707E0,-2.292073087E-1
4.763419525E1,3.966411595E-1,-4.165578650E0,-3.462475526E-1
4.764412725E1,3.023620795E-1,-4.366507691E0,-2.864047722E-1
4.765405925E1,1.746819131E-1,-4.608131599E0,-2.182788626E-1
4.766399125E1,2.083155361E-1,-4.740409650E0,-3.411371227E-1
4.767392325E1,1.871118145E-1,-4.859257817E0,-4.919274588E-1
4.768385525E1,-2.798725918E-2,-4.904555027E0,-5.301108734E-1
4.769378725E1,-3.283340959E-1,-4.736807765E0,-7.004613519E-1
4.770371925E1,-5.355548504E-1,-4.392150071E0,-1.094059657E0
4.771365125E1,-7.018209757E-1,-3.927388812E0,-1.323803777E0
4.772358325E1,-8.291500899E-1,-3.302908520E0,-1.495805472E0
4.773351525E1,-8.305066440E-1,-2.582076638E0,-1.642240802E0
4.774344725E1,-7.120826930E-1,-1.832413890E0,-1.810453502E0
4.775337925E1,-5.577422199E-1,-1.096409653E0,-1.872649165E0
4.776331025E1,-5.001270459E-1,-3.566298687E-1,-1.952296429E0
4.777324225E1,-5.715751972E-1,4.306784230E-1,-1.755477980E0
4.778317425E1,-7.000583325E-1,1.274173779E0,-1.501210638E0
4.779310625E1,-1.092281080E0,2.052797787E0,-1.382622088E0
4.780303825E1,-1.713656355E0,2.631714821E0,-1.314321932E0
4.781297025E1,-2.161587865E0,3.162667730E0,-1.505135289E0
4.782290225E1,-2.230733090E0,3.498786736E0,-1.758722016E0
4.783283425E1,-2.066786227E0,3.497117355E0,-1.897886918E0
4.784276625E1,-1.676142958E0,3.156267952E0,-1.819950550E0
4.785269825E1,-1.206853105E0,2.806046047E0,-1.868074304E0
4.786263025E1,-7.047325236E-1,2.698728590E0,-2.053995881E0
4.787256225E1,2.792510876E-1,3.121805633E0,-2.544925768E0
4.788249425E1,1.031845136E0,3.659893314E0,-2.909748756E0
4.789242625E1,1.100160422E0,4.299119700E0,-2.542700318E0
4.790235825E1,1.158539608E0,5.254669343E0,-1.571247418E0
4.791229025E1,8.655726155E-1,5.955466325E0,-6.230161500E-1
4.792222225E1,1.366864134E-1,6.061093937E0,7.724685701E-1
4.793215425E1,-4.673394054E-1,5.467745390E0,2.418130066E0
4.794208625E1,-5.502052320E-1,4.490640571E0,3.142153358E0
4.795201825E1,2.419958454E-1,3.220488507E0,3.445012232E0
4.796195025E1,1.608707020E0,1.929456035E0,3.530071678E0
4.797188225E1,2.724330331E0,7.314475018E-1,3.364825855E0
4.798181425E1,3.372997047E0,-2.625774050E-1,3.295066234E0
4.799174604E1,3.663986073E0,-8.187610495E-1,3.233265842E0
4.800167804E1,3.608710881E0,-9.453193545E-1,2.910534621E0
4.801161004E1,3.257649901E0,-7.283297664E-1,2.290405827E0
4.802154204E1,2.319628310E0,-4.281179273E-1,1.702723231E0
4.803147404E1,1.109416857E0,-1.269851518E-1,1.112301800E0
4.804140604E1,9.225171321E-2,2.025896502E-1,4.910585260E-1
4.805133804E1,-8.374861729E-1,3.643517017E-1,1.709137481E-2
4.806127004E1,-1.707672899E0,2.701121271E-1,-3.173529518E-1
4.807120204E1,-2.157649911E0,-4.091238320E-2,-4.952696908E-1
